id,client_order_id,created_at,updated_at,submitted_at,filled_at,expired_at,canceled_at,failed_at,replaced_at,replaced_by,replaces,asset_id,symbol,asset_class,notional,qty,filled_qty,filled_avg_price,order_class,order_type,type,side,time_in_force,limit_price,stop_price,status,extended_hours,legs,trail_percent,trail_price,hwm
fbeae088-b2ad-4e3e-9be5-125045375aa6,skybot1_TSMOM_V14316795,"05-16-2024, 15:46:05","05-16-2024, 15:46:06","05-16-2024, 15:46:05",2024-05-16 15:46:06.048207+00:00,,,,,,,49b90cdc-f6f5-4a7c-807a-ed172e6017af,AXP,us_equity,,1,1,242.57,simple,market,market,sell,day,,,filled,False,[],,,
a29d7100-f2e6-45bb-9497-ebdc1265b263,skybot1_TSMOM_V126352581,"05-16-2024, 15:35:51","05-16-2024, 15:35:51","05-16-2024, 15:35:51",2024-05-16 15:35:51.981143+00:00,,,,,,,db0829f4-217f-4d21-a4d5-a9426e882e50,VDE,us_equity,,1,1,131.44,simple,market,market,sell,day,,,filled,False,[],,,
e6f4a7c3-88df-4d43-b4ed-3c27ab22c26a,bfdbc994-c459-4c7a-82bf-49d8035d0e78,"05-16-2024, 15:30:55","05-16-2024, 15:30:55","05-16-2024, 15:30:55",2024-05-16 15:30:55.425795+00:00,,,,,,,c7d6edc7-1da8-4d39-92e8-94630f02400d,NXPI240524C00282500,us_option,,1,1,1.25,simple,limit,limit,buy,day,1.79,,filled,False,[],,,
62b093bb-9726-4bcd-aab1-ee76c275b2bb,c216eab3-b729-4f61-ad5a-8cbd6029153c,"05-16-2024, 15:29:07","05-16-2024, 15:29:07","05-16-2024, 15:29:07",2024-05-16 15:29:07.730203+00:00,,,,,,,4bdbc365-f432-4c87-9ef8-5f7eedb145be,CROX240524C00150000,us_option,,1,1,0.65,simple,limit,limit,buy,day,1.86,,filled,False,[],,,
4f7bee3a-5b6d-40ab-b2dd-07f4883d3445,caa4d35b-81d8-44b1-a73a-1edc33d1b4df,"05-16-2024, 15:28:27","05-16-2024, 15:28:27","05-16-2024, 15:28:27",2024-05-16 15:28:27.362323+00:00,,,,,,,f58d0e0d-7547-4103-8fd2-ba8a7bd34e49,USB240524C00042500,us_option,,4,4,0.33,simple,limit,limit,buy,day,0.57,,filled,False,[],,,
c1769d76-a4ba-4471-90c9-a38443f83738,343541a8-e9d6-4630-8428-8758055301ba,"05-16-2024, 15:24:37","05-16-2024, 18:45:34","05-16-2024, 15:24:37",2024-05-16 18:45:34.604013+00:00,,,,,,,7e1f28ca-f8ab-4934-9278-5ccd04842446,DASH240524P00119000,us_option,,1,1,3.75,simple,limit,limit,buy,day,3.76,,filled,False,[],,,
8e78f849-42ef-43d9-b1f9-e70227e93bf1,a98883e0-77f5-4f94-ac44-2196983d3894,"05-16-2024, 15:24:37","05-16-2024, 15:24:37","05-16-2024, 15:24:37",2024-05-16 15:24:37.641776+00:00,,,,,,,83c749f4-4e4a-4b7c-b028-4ae37dea39ad,DASH240524C00122000,us_option,,2,2,0.55,simple,limit,limit,buy,day,1.12,,filled,False,[],,,
45e069f7-aab7-4634-a997-7e4bf5928b57,skybot1_TSMOM_V150438822,"05-16-2024, 15:18:15","05-16-2024, 15:18:15","05-16-2024, 15:18:15",2024-05-16 15:18:15.815045+00:00,,,,,,,db0829f4-217f-4d21-a4d5-a9426e882e50,VDE,us_equity,,1,1,131.56,simple,market,market,sell,day,,,filled,False,[],,,
246610f3-7e75-4d31-83aa-f8b6e3fb696a,8a1257d8-8f6f-4b7c-b547-e0f1c3b3838c,"05-16-2024, 15:16:22","05-16-2024, 15:16:22","05-16-2024, 15:16:22",2024-05-16 15:16:22.855268+00:00,,,,,,,ffd09ae0-48ff-4742-9dc4-a1455e61a267,TOST240524C00028500,us_option,,5,5,0.29,simple,limit,limit,buy,day,0.46,,filled,False,[],,,
7473e783-74a1-4e79-9c13-dd444b7c9a6a,c18834d0-d453-4678-b59b-47f2da6649f6,"05-16-2024, 15:16:08","05-16-2024, 15:16:08","05-16-2024, 15:16:08",2024-05-16 15:16:08.060563+00:00,,,,,,,70d1db14-e9d9-4485-a1ee-d30417e6d453,TEAM240524C00190000,us_option,,1,1,1.2,simple,limit,limit,buy,day,2.46,,filled,False,[],,,
42a2c696-7bd8-43ea-893a-5a45c4b3fb17,7f885f5b-8c38-426d-ba3f-182eaffd6c49,"05-16-2024, 15:14:43","05-16-2024, 15:45:26","05-16-2024, 15:14:43",2024-05-16 15:45:26.574352+00:00,,,,,,,1d2737d0-183c-4516-b669-bf496a2cf7bb,PAA240524P00018000,us_option,,2,2,0.8,simple,limit,limit,buy,day,0.84,,filled,False,[],,,
65263e77-1c7f-4e55-abda-0b2b80ae4ca2,23ce9e63-ca55-4cb9-9c78-9d18291f56b7,"05-16-2024, 15:10:35","05-16-2024, 15:10:35","05-16-2024, 15:10:35",2024-05-16 15:10:35.670380+00:00,,,,,,,df6eb3e9-bf1a-4558-9192-b084ed9afd50,DKS240524C00207500,us_option,,1,1,1.1,simple,limit,limit,buy,day,2.18,,filled,False,[],,,
45f69608-84f1-4de2-9e67-a8199da7cbf6,skybot1_TSMOM_V118974684,"05-16-2024, 15:06:13","05-16-2024, 15:06:14","05-16-2024, 15:06:13",2024-05-16 15:06:14.118085+00:00,,,,,,,0a720620-4074-49a1-bc68-24874d348160,QSR,us_equity,,1,1,71.02,simple,market,market,sell,day,,,filled,False,[],,,
9db23343-49e2-4380-84e6-516f23ae1f4e,602e7113-c11b-484e-83b5-ef3475d2b1cd,"05-16-2024, 15:03:56","05-16-2024, 15:03:56","05-16-2024, 15:03:56",2024-05-16 15:03:56.976193+00:00,,,,,,,cc1e20da-025a-4bd8-b0a5-ad2bfc405bd0,QCOM240524C00200000,us_option,,1,1,1.4,simple,limit,limit,buy,day,1.72,,filled,False,[],,,
a5101335-59f3-47b0-af66-7644afb73aaf,a3d9fcc4-ccab-40e1-8734-8ef31c91b1fc,"05-16-2024, 15:03:34","05-16-2024, 15:03:34","05-16-2024, 15:03:34",2024-05-16 15:03:34.229458+00:00,,,,,,,7991554d-f649-450d-9aef-76e2c32627e3,SNV240524C00040000,us_option,,3,3,0.65,simple,limit,limit,buy,day,0.69,,filled,False,[],,,
2bdd385a-5279-41eb-afc4-3b309db81774,2d76cb6d-1303-4c92-ba98-e6dc887a156f,"05-16-2024, 14:56:42","05-16-2024, 14:56:42","05-16-2024, 14:56:42",2024-05-16 14:56:42.917609+00:00,,,,,,,661aa31f-79dc-4edd-ab7a-af8c4e17987b,GDXJ240524C00045000,us_option,,3,3,0.54,simple,limit,limit,buy,day,0.84,,filled,False,[],,,
4dc0f71e-0717-4316-89f5-1ab6a682b6e3,skybot1_TSMOM_V169592365,"05-16-2024, 14:55:37","05-16-2024, 14:55:37","05-16-2024, 14:55:37",2024-05-16 14:55:37.486083+00:00,,,,,,,c201b764-a9a6-4a73-bed2-d25202fd0b62,JBHT,us_equity,,1,1,169.09,simple,market,market,sell,day,,,filled,False,[],,,
4cd4a1bb-8c3a-4bfa-ab94-70510adba835,79cff2f5-6bb2-4c58-8050-eaa9b23d3e7f,"05-16-2024, 14:52:41","05-16-2024, 14:52:41","05-16-2024, 14:52:41",2024-05-16 14:52:41.435905+00:00,,,,,,,fe901958-6118-40e5-af35-4762f5032970,STNG240524C00082000,us_option,,1,1,0.65,simple,market,market,sell,day,,,filled,False,[],,,
30a4ea4c-2285-463a-884c-9845862d87e9,5ad34acb-3a7c-4482-acf7-c0bc0ca5c8a5,"05-16-2024, 14:34:04","05-16-2024, 14:34:05","05-16-2024, 14:34:04",2024-05-16 14:34:05.209963+00:00,,,,,,,96da6121-b5ab-4f8b-bb53-60ae53cb5ed3,NEM,us_equity,,6.498261066,6.498261066,42.98,simple,market,market,sell,day,,,filled,False,[],,,
ad706d69-290f-4417-a580-e89b464bd871,skybot1_TSMOM_V15919157,"05-16-2024, 14:34:04","05-16-2024, 14:34:04","05-16-2024, 14:34:04",2024-05-16 14:34:04.450285+00:00,,,,,,,840703bb-88cd-4cac-9acd-91eba330dc8a,NXPI,us_equity,,0.440404365,0.440404365,270.194,simple,market,market,buy,day,,,filled,False,[],,,
141f8d94-6c2c-47b7-9556-2cce0c8c22db,d1ee2fde-2818-4866-babc-b64ce061de10,"05-16-2024, 14:34:03","05-16-2024, 14:34:03","05-16-2024, 14:34:03",2024-05-16 14:34:03.988795+00:00,,,,,,,6ca2e51d-21df-4ff0-a134-abfdbe084142,ADP,us_equity,,0.849786587,0.849786587,248.594,simple,market,market,sell,day,,,filled,False,[],,,
55bdd183-86ad-400b-8be7-25e3373a3dd6,c7a9f13d-0233-41f9-b33b-ca65efa7bfad,"05-16-2024, 14:34:03","05-16-2024, 14:34:04","05-16-2024, 14:34:03",2024-05-16 14:34:04.114280+00:00,,,,,,,0b3b63d1-09bb-410c-b2ff-e413d3c4f4e6,UAA,us_equity,,57.031762148,57.031762148,6.88,simple,market,market,sell,day,,,filled,False,[],,,
68097be1-4493-420c-840d-a832907d4a3f,skybot1_TSMOM_V198070069,"05-16-2024, 14:34:03","05-16-2024, 14:34:04","05-16-2024, 14:34:03",2024-05-16 14:34:04.409500+00:00,,,,,,,113d6f5b-a48f-4d20-a63f-79ea0bc88ebd,DDOG,us_equity,,1,1,120.17,simple,market,market,sell,day,,,filled,False,[],,,
23155625-f0cf-409d-946d-ae9d6b8bc7bc,5476635d-275e-4272-9ff4-ce94ca95d529,"05-16-2024, 14:34:02","05-16-2024, 14:34:02","05-16-2024, 14:34:02",2024-05-16 14:34:02.913592+00:00,,,,,,,0a7deac5-2d75-4e54-9f66-51c1c6fad55b,SBUX,us_equity,,1,1,74.93,simple,market,market,buy,day,,,filled,False,[],,,
53a694a7-0faf-4129-98e6-836ffdecb037,1dc44ac2-f153-4ce3-8181-35f7e6314c3b,"05-16-2024, 14:33:58","05-16-2024, 14:33:59","05-16-2024, 14:33:58",2024-05-16 14:33:59.531782+00:00,,,,,,,b7f45fa8-7969-4ad9-ad77-775880b14278,MMM,us_equity,,4,4,104.4725,simple,market,market,buy,day,,,filled,False,[],,,
9af94823-bae0-4428-a259-2b883bd2e9e5,skybot1_TSMOM_V185900397,"05-16-2024, 14:33:58","05-16-2024, 14:34:00","05-16-2024, 14:33:58",2024-05-16 14:34:00.065026+00:00,,,,,,,eeb9951c-af29-4624-8417-d60d721d2d08,URA,us_equity,,3.703810242,3.703810242,31.58,simple,market,market,buy,day,,,filled,False,[],,,
d3b67c06-9c15-4a99-add9-0d85b726a082,skybot1_TSMOM_V168997789,"05-16-2024, 14:33:57","05-16-2024, 14:33:57","05-16-2024, 14:33:57",2024-05-16 14:33:57.168285+00:00,,,,,,,48cbc81a-1c23-4356-92b0-207871c6f6a3,ZION,us_equity,,1,1,44.92,simple,market,market,sell,day,,,filled,False,[],,,
5743812c-0e12-47da-a8dc-ecc84856778e,skybot1_TSMOM_V1460371,"05-16-2024, 14:33:55","05-16-2024, 14:33:56","05-16-2024, 14:33:55",2024-05-16 14:33:56.874457+00:00,,,,,,,17a9685c-46c6-4ed7-8278-8b3bc5cb06fa,COTY,us_equity,,5,5,10.93,simple,market,market,sell,day,,,filled,False,[],,,
238df5c2-974f-4d07-ad0a-006298ce9c0a,0205e2c1-61ca-4ff7-b1f0-396c674221dd,"05-16-2024, 14:33:54","05-16-2024, 14:33:55","05-16-2024, 14:33:54",2024-05-16 14:33:55.852253+00:00,,,,,,,3795cafe-fd54-4f66-a31e-66774be875ca,KO,us_equity,,4.009837847,4.009837847,63.46,simple,market,market,sell,day,,,filled,False,[],,,
37b7c023-ba10-4c4d-88b3-8ac63be41a2b,18728b28-e9ef-4366-acd9-723b2014a2e8,"05-16-2024, 14:33:53","05-16-2024, 14:33:54","05-16-2024, 14:33:53",2024-05-16 14:33:54.402069+00:00,,,,,,,b0940983-b0c6-42f1-97d5-b1b580e4431b,PFE,us_equity,,11.261779809,11.261779809,28.82,simple,market,market,sell,day,,,filled,False,[],,,
e0bd8731-a5b3-488a-84fa-1b3326f7d9b7,skybot1_TSMOM_V196316496,"05-16-2024, 14:33:52","05-16-2024, 14:33:53","05-16-2024, 14:33:52",2024-05-16 14:33:53.169719+00:00,,,,,,,e034f73f-5a8c-40af-8ed4-d4aed89f3740,PINS,us_equity,,2.713244767,2.713244767,42.68,simple,market,market,buy,day,,,filled,False,[],,,
3c81e722-6828-4002-92bb-0a09e00a5c46,b442acd3-fe84-423c-9458-c4546bd53422,"05-16-2024, 14:33:50","05-16-2024, 14:33:52","05-16-2024, 14:33:50",2024-05-16 14:33:52.126597+00:00,,,,,,,25335910-dc9d-45fe-bc65-dc6b0ff5e2f4,AFL,us_equity,,3.233943743,3.233943743,87.85,simple,market,market,sell,day,,,filled,False,[],,,
84c52cfd-be9c-4921-8ea9-fa37332c7455,skybot1_TSMOM_V178047991,"05-16-2024, 14:33:49","05-16-2024, 14:33:50","05-16-2024, 14:33:49",2024-05-16 14:33:50.726896+00:00,,,,,,,f3183586-05f0-47cf-b296-4530f691eb4e,VOD,us_equity,,11.880070753,11.880070753,9.74,simple,market,market,buy,day,,,filled,False,[],,,
b6e1e6f2-40b2-4da8-9487-2ed0e0692e05,7773cede-0274-4d55-8997-cc27619510ae,"05-16-2024, 14:33:48","05-16-2024, 14:33:48","05-16-2024, 14:33:48",2024-05-16 14:33:48.040297+00:00,,,,,,,cd1347d7-8add-49bd-acd1-4ffde9a4081b,INTU,us_equity,,0.395074729,0.395074729,652.538,simple,market,market,sell,day,,,filled,False,[],,,
efb78a51-0c12-43c1-8bb6-d8cc42ae725c,a55f43f7-e6ee-4f86-8a59-e91fa68439c7,"05-16-2024, 14:31:58","05-16-2024, 14:31:58","05-16-2024, 14:31:58",2024-05-16 14:31:58.878180+00:00,,,,,,,8a8b0338-af99-486e-8995-732808d1735b,EQT240524C00042000,us_option,,7,7,0.64,simple,market,market,sell,day,,,filled,False,[],,,
3d2b3b3d-dd28-4465-a699-ac6806367fb0,0f529feb-af8e-4c31-bf5b-db3a693a2fb7,"05-16-2024, 14:24:52","05-16-2024, 14:24:52","05-16-2024, 14:24:52",2024-05-16 14:24:52.737273+00:00,,,,,,,65efcab8-0bc2-4797-9467-da3a75169ddd,NXPI240524C00280000,us_option,,1,1,1.4,simple,limit,limit,buy,day,2.39,,filled,False,[],,,
dee9a964-6369-4a0e-9635-6e5ee5f62b38,43697935-35fa-455b-b32b-bdd2874cb330,"05-16-2024, 14:24:13","05-16-2024, 14:24:13","05-16-2024, 14:24:13",2024-05-16 14:24:13.404727+00:00,,,,,,,dd6d2f1d-86c1-4402-a228-cfa2b10d39f7,ORCL240524C00125000,us_option,,1,1,0.69,simple,limit,limit,buy,day,0.92,,filled,False,[],,,
7200f62b-fe79-4e03-b5f1-8abf65894367,55208502-03b2-4a0b-9b20-a81d0d3d3f52,"05-16-2024, 14:22:53","05-16-2024, 14:36:00","05-16-2024, 14:22:53",2024-05-16 14:36:00.460959+00:00,,,,,,,b3d1e6ce-e54a-46e8-aa2f-b1574d3d292c,ANF240524C00145000,us_option,,1,1,1.45,simple,limit,limit,buy,day,1.45,,filled,False,[],,,
63b8d9ab-cb02-485f-aa08-49564d1eb846,bbb31953-5bfd-46c3-876a-8f99865dbf41,"05-16-2024, 14:13:14","05-16-2024, 16:57:54","05-16-2024, 14:13:14",2024-05-16 16:57:54.920173+00:00,,,,,,,97b50c58-5c30-4d7b-8e0f-82abcb407ba9,LUV240524P00030000,us_option,,1,1,1.96,simple,limit,limit,buy,day,1.96,,filled,False,[],,,
38595507-5661-4935-b79f-4d0d062f8a54,c12c5e31-ca4f-4563-b93b-a71fefb11f58,"05-16-2024, 14:13:14","05-16-2024, 14:20:05","05-16-2024, 14:13:14",2024-05-16 14:20:05.904233+00:00,,,,,,,64f6d4ee-7a97-4bfe-b589-be83c9fef4d4,LUV240524C00028500,us_option,,7,7,0.37,simple,limit,limit,buy,day,0.37,,filled,False,[],,,
acd6db55-5f85-4d04-94ef-6bcf19768405,10077f4b-0472-4a8f-a42c-a83217290228,"05-16-2024, 14:11:53","05-16-2024, 14:11:53","05-16-2024, 14:11:53",2024-05-16 14:11:53.326974+00:00,,,,,,,06bbeb1f-f9e5-43df-83d4-c48d9be442d1,GNRC240524C00150000,us_option,,1,1,0.55,simple,limit,limit,buy,day,1.56,,filled,False,[],,,
e3990f86-9308-4962-b434-416734f70528,41e47e1e-f317-4491-9da2-bff1e29b14de,"05-16-2024, 14:07:41","05-16-2024, 14:07:41","05-16-2024, 14:07:41",2024-05-16 14:07:41.271695+00:00,,,,,,,952cca11-8c2d-4a1f-801b-8c3c036f1079,XLK240524C00215000,us_option,,1,1,1.22,simple,limit,limit,buy,day,1.81,,filled,False,[],,,
dc2cfacc-beb4-4637-9070-0e0d76ab094f,bf098d46-dbb5-40c2-8e6d-9aa771a0b82f,"05-16-2024, 14:07:02","05-16-2024, 14:07:04","05-16-2024, 14:07:02",2024-05-16 14:07:04.832377+00:00,,,,,,,96377e67-f3f0-4d7a-9c60-76b6aa2e7502,BND,us_equity,,3.071738884,3.071738884,72.07,simple,market,market,sell,day,,,filled,False,[],,,
4178e80d-9b39-44ae-b41a-64043d7a9525,skybot1_TSMOM_V144502452,"05-16-2024, 14:07:02","05-16-2024, 14:07:02","05-16-2024, 14:07:02",2024-05-16 14:07:02.835573+00:00,,,,,,,df913064-06d2-40c3-99ad-b91d96465c8b,AAXJ,us_equity,,1.599697811,1.599697811,72.95,simple,market,market,buy,day,,,filled,False,[],,,
18a13ba2-2d0c-464c-bc4e-46d1a0838d55,db9c0134-50ff-4c32-9964-72289aef5518,"05-16-2024, 14:07:01","05-16-2024, 14:07:03","05-16-2024, 14:07:01",2024-05-16 14:07:03.009189+00:00,,,,,,,eeb9951c-af29-4624-8417-d60d721d2d08,URA,us_equity,,13.544247433,13.544247433,31.375907,simple,market,market,sell,day,,,filled,False,[],,,
96ab7684-b2a5-40ee-a2dd-21026283d6fb,0a8076ed-ec6e-459a-8df8-10c109415fb3,"05-16-2024, 14:07:01","05-16-2024, 14:07:02","05-16-2024, 14:07:01",2024-05-16 14:07:02.460931+00:00,,,,,,,6a362121-fe9b-4a7f-991e-5da1d1c9be18,EWJ,us_equity,,6,6,68.76,simple,market,market,buy,day,,,filled,False,[],,,
2b44479f-6e6e-4707-83b0-f6f3e7706b47,skybot1_TSMOM_V196917270,"05-16-2024, 14:07:00","05-16-2024, 14:07:01","05-16-2024, 14:07:00",2024-05-16 14:07:01.524605+00:00,,,,,,,d5865ad8-cbf5-497b-97e6-4a4e8591164f,EFG,us_equity,,1,1,104.76,simple,market,market,sell,day,,,filled,False,[],,,
3593b606-365a-494e-b731-721f89f9e4ef,aef3f28a-e45b-4b96-bc6f-4e71fa4f97fe,"05-16-2024, 14:01:36","05-16-2024, 14:01:36","05-16-2024, 14:01:36",2024-05-16 14:01:36.537936+00:00,,,,,,,75e1fe6d-f538-48be-871c-cc51fdaed263,ON240524C00078000,us_option,,3,3,0.43,simple,limit,limit,buy,day,0.86,,filled,False,[],,,
326e65bf-3544-40ee-a878-7997e1785eb3,e008f927-0afc-4011-96bc-39b07ffea219,"05-16-2024, 13:55:54","05-16-2024, 13:55:54","05-16-2024, 13:55:54",2024-05-16 13:55:54.562723+00:00,,,,,,,b4906456-e1aa-49b1-b21d-e5d9b6f11c2d,DASH240524C00121000,us_option,,1,1,0.97,simple,limit,limit,buy,day,1.55,,filled,False,[],,,
8375f52b-a6d7-455f-8ab3-e027669bd889,skybot1_TSMOM_V139027327,"05-16-2024, 13:53:30","05-16-2024, 13:53:31","05-16-2024, 13:53:30",2024-05-16 13:53:31.004678+00:00,,,,,,,a1f891ac-00b7-41e0-a0b7-018525c90095,AMH,us_equity,,1,1,36.72,simple,market,market,sell,day,,,filled,False,[],,,
8612aba1-2000-468d-863d-2bbe92c64c0a,f6e2530a-2ac9-4338-983b-dd40b1f6f44f,"05-16-2024, 13:53:22","05-16-2024, 13:53:22","05-16-2024, 13:53:22",2024-05-16 13:53:22.649382+00:00,,,,,,,e5ec856b-debd-4a0c-9809-2d872e185f2a,GTLB240524C00060000,us_option,,4,4,0.6,simple,limit,limit,buy,day,0.64,,filled,False,[],,,
1632be51-a90a-4fdb-80fd-3eb8b9fc5ded,a78000a3-196f-4024-8e57-883f2424f7ad,"05-16-2024, 13:52:26","05-16-2024, 13:53:08","05-16-2024, 13:52:26",2024-05-16 13:53:08.670375+00:00,,,,,,,8a8b0338-af99-486e-8995-732808d1735b,EQT240524C00042000,us_option,,7,7,0.36,simple,limit,limit,buy,day,0.36,,filled,False,[],,,
c5ba27ed-5950-4691-a42f-31e39895ff36,fce556d5-9dd8-494a-b818-fe95cb44f711,"05-16-2024, 13:52:17","05-16-2024, 13:54:19","05-16-2024, 13:52:17",2024-05-16 13:54:19.196797+00:00,,,,,,,64bb5cc0-2bd6-48d6-bd16-5a9c382ec7b3,PFE240524P00030000,us_option,,2,2,1.2,simple,limit,limit,buy,day,1.2,,filled,False,[],,,
adbfd1f7-b9bf-4284-8104-fcc7eadf7732,afa52327-22df-48a7-afd3-da09067aeae5,"05-16-2024, 13:52:17","05-16-2024, 13:52:17","05-16-2024, 13:52:17",2024-05-16 13:52:17.055595+00:00,,,,,,,10c9d853-7ebb-4e1a-a6e2-6686f87dfdf1,PFE240524C00029000,us_option,,7,7,0.27,simple,limit,limit,buy,day,0.35,,filled,False,[],,,
44263235-d9ed-44ec-86bc-d8c651dd5bf6,5d232496-ba84-4c5d-9bca-9ef7c9e78225,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.584498+00:00,,,,,,,10da0956-5867-40e0-baaa-03eb551d7a1b,NTR240524C00059000,us_option,,1,1,0.15,simple,market,market,sell,day,,,filled,False,[],,,
64335a5d-fd9f-4667-b93a-ed0cb9f22809,1edd4d25-6780-40ed-990d-7d2ffcfd4b3c,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.480801+00:00,,,,,,,34d63831-6110-400c-86f7-293496f0ff45,CAT240524C00370000,us_option,,1,1,0.55,simple,market,market,sell,day,,,filled,False,[],,,
2af33c30-3164-40d4-963c-765ccf7ddf6f,951eac9b-03c3-4926-be96-530d7fd74420,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.482820+00:00,,,,,,,898cec1e-3b6a-4302-b023-e16eb2ac7ebb,MGM240524C00042500,us_option,,1,1,0.33,simple,market,market,sell,day,,,filled,False,[],,,
eb99c4a7-969f-4de2-b06e-f3ddfaf9758d,4113b09d-66e4-44c1-818b-c37c5483041b,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.378310+00:00,,,,,,,1e4af787-d239-4d14-8e87-896cbe745b84,CNC240524C00081000,us_option,,1,1,0.15,simple,market,market,sell,day,,,filled,False,[],,,
1d312a9c-0565-48f5-8b99-e4fc770f4e04,2087f6ab-c0f2-4224-a078-c915a725afb5,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.269804+00:00,,,,,,,8787e343-8731-45b7-a5ef-c9b74c1da075,LULU240524C00367500,us_option,,1,1,0.34,simple,market,market,sell,day,,,filled,False,[],,,
ae553de5-422e-40cc-942e-0918755439c6,3217ca76-ca88-4deb-a6bf-57a37fff9f48,"05-16-2024, 13:49:50","05-16-2024, 13:49:50","05-16-2024, 13:49:50",2024-05-16 13:49:50.275276+00:00,,,,,,,f3dfda92-7567-4c6f-80ef-5e958b66acb0,CF240524C00077000,us_option,,1,1,0.25,simple,market,market,sell,day,,,filled,False,[],,,
a33d69cc-7078-4b6b-8214-1414bd2b319b,5d00cc0f-c8e8-48ed-8a01-ce2239f88090,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.966412+00:00,,,,,,,3fcfa435-e60e-4ff4-ae75-e60c6ae4eb59,NU240531C00011500,us_option,,1,1,0.43,simple,market,market,sell,day,,,filled,False,[],,,
a09682ac-3a45-4fb0-8c90-299a960d0b17,b3d853e4-6b42-401c-839f-5283709edd07,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.864241+00:00,,,,,,,cf7a688f-7fae-4d21-a6ce-a26e3a5baad3,HOG240531C00037000,us_option,,1,1,0.4,simple,market,market,sell,day,,,filled,False,[],,,
7ace2be4-607d-4141-9275-d9c09f3f1f37,40cc2170-c89c-47cd-a551-3e7ace7ef849,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.862578+00:00,,,,,,,98d4afd6-2cd0-45d8-95b7-94d0c374ecb1,DKS240524C00210000,us_option,,1,1,0.65,simple,market,market,sell,day,,,filled,False,[],,,
44cc8796-4013-4e84-8969-074ff980b116,5a8e4c9e-e9c1-4ab7-8052-29cb4a69d973,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.760318+00:00,,,,,,,e65a7ef1-d7c1-4408-8fd0-08708fbdba21,ETSY240524C00069000,us_option,,1,1,0.2,simple,market,market,sell,day,,,filled,False,[],,,
8ada13b5-be7e-45a9-b1cf-8c3471ae60fc,f4ea5d83-536f-41f8-94d5-ba012c3f2c82,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.658110+00:00,,,,,,,be2fc7d1-2e16-4486-8897-e1eaee5ace3e,HAL240524P00039000,us_option,,1,1,1.65,simple,market,market,sell,day,,,filled,False,[],,,
772d3745-329f-4d85-a244-5efe4d5a990a,beeab90d-54b7-4a3d-96d8-5e7828a83057,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.656659+00:00,,,,,,,638e42fb-8326-442b-a8f2-460186c1c512,TEAM240524C00192500,us_option,,1,1,0.45,simple,market,market,sell,day,,,filled,False,[],,,
2a626ecb-49ef-40d2-b6e6-c2ec925f9422,7bbabb5d-831c-419f-8d21-a1a91b87c265,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.554556+00:00,,,,,,,93460f7c-1efb-4861-b369-bde83017341f,EQT240524C00041500,us_option,,1,1,0.55,simple,market,market,sell,day,,,filled,False,[],,,
61b1754f-2328-4c4c-b259-2007d3bce022,342a7e70-aea3-4903-8cee-29d187b78c17,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.552658+00:00,,,,,,,16aa0991-4b6d-465b-a255-34061f69e23f,NTR240524C00060000,us_option,,1,1,0.1,simple,market,market,sell,day,,,filled,False,[],,,
d3dc36e4-2cad-4ec4-af7d-c01a9eecc0f7,244cab3e-8740-4e96-a8d7-39cdf84dd781,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.449021+00:00,,,,,,,e2ea88aa-8b31-48f2-9cab-87b7b04384d9,ORCL240524C00126000,us_option,,1,1,0.36,simple,market,market,sell,day,,,filled,False,[],,,
31f99f38-1468-4e00-a438-617a2838d5e7,94bc191a-f225-4d74-a2ee-1a1a718753ea,"05-16-2024, 13:49:49","05-16-2024, 13:49:49","05-16-2024, 13:49:49",2024-05-16 13:49:49.450883+00:00,,,,,,,445557b6-189e-47b4-bfd2-405da4f93a71,APP240524C00087000,us_option,,1,1,0.6,simple,market,market,sell,day,,,filled,False,[],,,
